category,channel,country,currency,customer_email,customer_id,fx_reference_date,order_id,order_ts,product_name,qty,sku,status,unit_price,copy_number
Home & Kitchen,web,RO,EUR,customer1293@example.com,1293,2026-08-31,ORD10522,2026-03-30T06:59:28,Stainless Steel Kettle,1,SKU-HK-001,completed,42.02,1
Home & Kitchen,web,RO,EUR,customer1715@example.com,1715,2026-08-31,ORD10523,2026-04-04T14:57:50,Non-stick Frying Pan 28cm,2,SKU-HK-002,completed,25.9,1
Sports,marketplace,HU,EUR,customer1868@example.com,1868,2026-08-25,ORD10524,2026-02-01T22:18:52,Adjustable Dumbbell Set,1,SKU-SP-002,refunded,175.88,1
Home & Kitchen,web,RO,EUR,customer865@example.com,865,2026-08-26,ORD10525,2026-01-17T22:34:53,Stainless Steel Kettle,1,SKU-HK-001,completed,39.16,1
Beauty,marketplace,RO,RON,customer1618@example.com,1618,2026-09-03,ORD10526,2026-04-24T00:52:41,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,70.47,1
Home & Kitchen,marketplace,RO,RON,customer1618@example.com,1618,2026-09-03,ORD10526,2026-04-24T00:52:41,Stainless Steel Kettle,2,SKU-HK-001,completed,37.89,1
Home & Kitchen,marketplace,RO,RON,customer1618@example.com,1618,2026-09-03,ORD10526,2026-04-24T00:52:41,Stainless Steel Kettle,2,SKU-HK-001,completed,37.89,2
Electronics,web,BG,EUR,customer1298@example.com,1298,2026-08-29,ORD10527,16/06/2026 17:47,Bluetooth Speaker Mini,1,SKU-EL-003,completed,53.78,1
Fashion,web,BG,EUR,customer1298@example.com,1298,2026-08-29,ORD10527,16/06/2026 17:47,Men's Slim Fit Jeans,1,SKU-FA-001,completed,54.25,1
Home & Kitchen,marketplace,DE,EUR,customer1776@example.com,1776,2026-08-24,ORD10528,2026-06-26T05:17:36,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,28.62,1
Beauty,web,RO,EUR,customer1583@example.com,1583,2026-08-23,ORD10529,2026-03-13T18:05:35,Vitamin C Serum 30ml,2,SKU-BE-001,completed,25.52,1
Home & Kitchen,web,RO,EUR,customer1583@example.com,1583,2026-08-23,ORD10529,2026-03-13T18:05:35,Stainless Steel Kettle,1,SKU-HK-001,completed,43.53,1
Beauty,web,DE,EUR,customer1263@example.com,1263,2026-08-24,ORD10530,18/02/2026 20:30,Vitamin C Serum 30ml,3,SKU-BE-001,completed,27.03,1
Books,web,DE,EUR,customer1263@example.com,1263,2026-08-24,ORD10530,18/02/2026 20:30,Atomic Habits (RO ed.),1,SKU-BK-001,completed,20.63,1
Fashion,marketplace,HU,EUR,customer1112@example.com,1112,2026-08-31,ORD10531,09/02/2026 16:52,Running Shoes Pro,1,SKU-FA-003,completed,84.61,1
Sports,marketplace,RO,EUR,customer1164@example.com,1164,2026-08-23,ORD10532,2026-03-08T07:02:12,Yoga Mat Premium,1,SKU-SP-001,completed,30.01,1
Beauty,mobile_app,HU,EUR,customer408@example.com,408,2026-08-23,ORD10533,25/03/2026 01:15,Vitamin C Serum 30ml,1,SKU-BE-001,completed,23.4,1
Electronics,web,RO,EUR,customer1606@example.com,1606,2026-09-02,ORD10534,25/05/2026 06:44,Wireless Earbuds X2,1,SKU-EL-001,completed,87.62,1
Home & Kitchen,web,RO,EUR,customer485@example.com,485,2026-08-23,ORD10535,2026-04-18T12:28:36,Air Fryer 5L,1,SKU-HK-003,completed,107.52,1
Fashion,web,RO,EUR,customer496@example.com,496,2026-08-28,ORD10536,1770004620,Running Shoes Pro,1,SKU-FA-003,completed,96.39,1
Beauty,web,RO,EUR,customer1743@example.com,1743,2026-08-24,ORD10537,2026-03-15T19:41:10,Vitamin C Serum 30ml,1,SKU-BE-001,completed,25.03,1
Home & Kitchen,web,RO,EUR,customer1743@example.com,1743,2026-08-24,ORD10537,2026-03-15T19:41:10,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,27.95,1
Beauty,web,RO,RON,customer1968@example.com,1968,2026-08-31,ORD10538,2026-04-20T09:12:38,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,58.77,1
Home & Kitchen,marketplace,BG,EUR,customer533@example.com,533,2026-08-25,ORD10539,2026-02-02T17:27:39,Air Fryer 5L,2,SKU-HK-003,completed,130.4,1
Sports,mobile_app,RO,RON,customer1909@example.com,1909,2026-08-29,ORD10540,2026-01-29T22:31:37,Adjustable Dumbbell Set,1,SKU-SP-002,completed,175.72,1
Electronics,web,RO,EUR,customer361@example.com,361,2026-08-28,ORD10541,1775115058,Bluetooth Speaker Mini,1,SKU-EL-003,refunded,45.09,1
Electronics,web,RO,EUR,customer313@example.com,313,2026-08-24,ORD10542,2026-02-06T06:34:56,Wireless Earbuds X2,1,SKU-EL-001,completed,86.31,1
Electronics,web,RO,EUR,customer948@example.com,948,2026-09-03,ORD10543,04/02/2026 00:14,Bluetooth Speaker Mini,3,SKU-EL-003,completed,45.43,1
Home & Kitchen,marketplace,HU,EUR,customer956@example.com,956,2026-08-31,ORD10544,2026-04-11T21:46:23,Air Fryer 5L,1,SKU HK 003,completed,125.16,1
Books,marketplace,HU,EUR,customer956@example.com,956,2026-08-31,ORD10544,2026-04-11T21:46:23,The Pragmatic Programmer,1,SKU-BK-002,completed,42.24,1
Fashion,marketplace,HU,EUR,customer956@example.com,956,2026-08-31,ORD10544,2026-04-11T21:46:23,Women's Wool Coat,1,SKU-FA-002,completed,155.38,1
Home & Kitchen,web,RO,EUR,customer1460@example.com,1460,2026-08-28,ORD10545,2026-06-21T08:12:17,Stainless Steel Kettle,2,SKU-HK-001,completed,45.55,1
Electronics,mobile_app,RO,RON,customer727@example.com,727,2026-08-29,ORD10546,2026-04-18T02:40:25,Wireless Earbuds X2,2,SKU-EL-001,completed,79.35,1
Home & Kitchen,mobile_app,RO,RON,customer727@example.com,727,2026-08-29,ORD10546,2026-04-18T02:40:25,Non-stick Frying Pan 28cm,3,SKU-HK-002,completed,26.48,1
Home & Kitchen,marketplace,HU,EUR,customer75@example.com,75,2026-09-03,ORD10547,17/04/2026 09:49,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,27.38,1
Sports,marketplace,HU,EUR,customer75@example.com,75,2026-09-03,ORD10547,17/04/2026 09:49,Yoga Mat Premium,1,SKU-SP-001,completed,31.62,1
Books,web,RO,EUR,customer523@example.com,523,2026-08-27,ORD10548,2026-02-10T21:32:29,The Pragmatic Programmer,1,SKU-BK-002,completed,47.65,1
Electronics,web,RO,EUR,customer523@example.com,523,2026-08-27,ORD10548,2026-02-10T21:32:29,USB-C Fast Charger 65W,1,SKU-EL-002,completed,35.76,1
Sports,web,RO,EUR,customer523@example.com,523,2026-08-27,ORD10548,2026-02-10T21:32:29,Yoga Mat Premium,1,SKU-SP-001,completed,31.8,1
Fashion,mobile_app,RO,EUR,customer990@example.com,990,2026-08-30,ORD10549,2026-04-09T19:20:35,Women's Wool Coat,1,SKU-FA-002,completed,134.79,1
Books,marketplace,RO,EUR,customer1036@example.com,1036,2026-08-29,ORD10550,2026-05-25T04:24:38,The Pragmatic Programmer,3,SKU-BK-002,completed,45.43,1
Books,mobile_app,RO,EUR,customer684@example.com,684,2026-08-27,ORD10551,2026-01-23T22:58:29,Atomic Habits (RO ed.),1,SKU-BK-001,completed,19.16,1
Books,mobile_app,RO,EUR,customer684@example.com,684,2026-08-27,ORD10551,2026-01-23T22:58:29,The Pragmatic Programmer,1,SKU-BK-002,completed,44.36,1
Home & Kitchen,mobile_app,RO,EUR,customer684@example.com,684,2026-08-27,ORD10551,2026-01-23T22:58:29,Air Fryer 5L,2,SKU-HK-003,completed,113.92,1
Home & Kitchen,web,RO,EUR,customer635@example.com,635,2026-09-03,ORD10552,1767878942,Air Fryer 5L,2,SKU-HK-003,completed,128.45,1
Electronics,marketplace,RO,EUR,customer947@example.com,947,2026-08-30,ORD10553,2026-02-20T11:36:17,Wireless Earbuds X2,3,SKU-EL-001,completed,84.7,1
Fashion,marketplace,RO,EUR,customer947@example.com,947,2026-08-30,ORD10553,2026-02-20T11:36:17,Running Shoes Pro,1,SKU-FA-003,completed,87,1
Fashion,web,RO,EUR,customer303@example.com,303,2026-08-25,ORD10554,2026-03-29T04:07:11,Men's Slim Fit Jeans,2,SKU-FA-001,completed,54.29,1
Home & Kitchen,web,RO,RON,customer970@example.com,970,2026-08-26,ORD10555,2026-03-12T17:20:18,Air Fryer 5L,1,SKU HK 003,completed,114.59,1
Fashion,web,RO,RON,customer970@example.com,970,2026-08-26,ORD10555,2026-03-12T17:20:18,Women's Wool Coat,1,SKU-FA-002,completed,144.93,1
,marketplace,HU,EUR,customer686@example.com,686,2026-09-03,ORD10556,2026-06-21T16:45:35,Air Fryer 5L,2,SKU-HK-003,completed,117.05,1
Home & Kitchen,marketplace,RO,EUR,internal.tester1027@aqurate.ai,1027,2026-08-30,ORD10557,2026-01-29T16:49:30,Air Fryer 5L,1,SKU-HK-003,test,129.71,1
Books,web,RO,EUR,customer682@example.com,682,2026-08-25,ORD10558,25/04/2026 10:25,Atomic Habits (RO ed.),3,SKU-BK-001,completed,20.42,1
Books,web,RO,RON,customer470@example.com,470,2026-09-03,ORD10559,2026-04-23T12:57:45,Atomic Habits (RO ed.),1,SKU-BK-001,completed,19.71,1
Electronics,web,RO,RON,customer470@example.com,470,2026-09-03,ORD10559,2026-04-23T12:57:45,4K Action Camera,3,SKU-EL-004,completed,200.14,1
Home & Kitchen,mobile_app,HU,RON,customer589@example.com,589,2026-08-27,ORD10560,2026-06-16T01:40:43,Air Fryer 5L,1,SKU HK 003,completed,109,1
Electronics,mobile_app,HU,RON,customer589@example.com,589,2026-08-27,ORD10560,2026-06-16T01:40:43,Wireless Earbuds X2,1,SKU-EL-001,completed,86.48,1
Electronics,web,RO,EUR,customer319@example.com,319,2026-08-23,ORD10561,1781537073,Bluetooth Speaker Mini,1,SKU-EL-003,completed,51.83,1
Fashion,web,RO,EUR,customer319@example.com,319,2026-08-23,ORD10561,1781537073,Women's Wool Coat,1,SKU-FA-002,completed,143.59,1
Fashion,web,RO,EUR,customer1986@example.com,1986,2026-08-31,ORD10562,1768675557,Men's Slim Fit Jeans,1,SKU-FA-001,completed,56.51,1
Home & Kitchen,web,RO,EUR,customer1986@example.com,1986,2026-08-31,ORD10562,1768675557,Air Fryer 5L,3,SKU-HK-003,completed,125.12,1
Home & Kitchen,web,RO,RON,customer1013@example.com,1013,2026-08-25,ORD10563,2026-03-30T21:45:01,Air Fryer 5L,1,SKU-HK-003,completed,115.56,1
Beauty,web,HU,EUR,customer1727@example.com,1727,2026-08-27,ORD10564,2026-04-12T01:46:18,Vitamin C Serum 30ml,1,SKU-BE-001,completed,26.54,1
Electronics,mobile_app,RO,EUR,customer1924@example.com,1924,2026-08-25,ORD10565,27/01/2026 14:05,Bluetooth Speaker Mini,3,SKU-EL-003,completed,47.67,1
Beauty,web,RO,EUR,customer282@example.com,282,2026-08-24,ORD10566,2026-04-28T01:44:51,Vitamin C Serum 30ml,1,SKU-BE-001,completed,23.55,1
Electronics,web,RO,EUR,customer282@example.com,282,2026-08-24,ORD10566,2026-04-28T01:44:51,USB-C Fast Charger 65W,1,SKU-EL-002,completed,37.39,1
Home & Kitchen,web,RO,EUR,customer282@example.com,282,2026-08-24,ORD10566,2026-04-28T01:44:51,Non-stick Frying Pan 28cm,2,SKU-HK-002,completed,28.78,1
Electronics,web,RO,EUR,customer219@example.com,219,2026-09-01,ORD10567,2026-01-09T06:10:48,USB-C Fast Charger 65W,2,SKU-EL-002,completed,36.72,1
Fashion,web,RO,EUR,customer219@example.com,219,2026-09-01,ORD10567,2026-01-09T06:10:48,Men's Slim Fit Jeans,1,SKU-FA-001,completed,51.54,1
Fashion,mobile_app,RO,EUR,customer1725@example.com,1725,2026-08-29,ORD10568,2026-04-17T07:49:55,Running Shoes Pro,1,SKU-FA-003,completed,88.18,1
Home & Kitchen,web,BG,RON,customer1020@example.com,1020,2026-09-01,ORD10569,2026-01-23T06:07:28,Non-stick Frying Pan 28cm,2,SKU-HK-002,completed,28.96,1
Electronics,web,HU,EUR,customer809@example.com,809,2026-09-01,ORD10570,2026-02-12T08:35:09,4K Action Camera,2,SKU-EL-004,refunded,170.62,1
Electronics,web,RO,EUR,customer666@example.com,666,2026-09-03,ORD10571,15/03/2026 12:59,4K Action Camera,1,SKU-EL-004,completed,199.64,1
Home & Kitchen,web,RO,EUR,customer666@example.com,666,2026-09-03,ORD10571,15/03/2026 12:59,Stainless Steel Kettle,1,SKU-HK-001,completed,45.11,1
Home & Kitchen,web,RO,EUR,customer666@example.com,666,2026-09-03,ORD10571,15/03/2026 12:59,Air Fryer 5L,1,SKU-HK-003,completed,125.4,1
Fashion,mobile_app,RO,RON,customer1720@example.com,1720,2026-08-25,ORD10572,2026-03-17T20:18:15,Men's Slim Fit Jeans,1,SKU-FA-001,completed,53.73,1
Electronics,web,BG,RON,customer203@example.com,203,2026-08-30,ORD10573,2026-05-08T19:52:17,4K Action Camera,1,SKU-EL-004,completed,180.79,1
Fashion,web,RO,EUR,customer375@example.com,375,2026-08-31,ORD10574,2026-04-13T14:11:09,Running Shoes Pro,1,SKU-FA-003,completed,96.05,1
Sports,web,RO,EUR,customer375@example.com,375,2026-08-31,ORD10574,2026-04-13T14:11:09,Adjustable Dumbbell Set,1,SKU-SP-002,completed,174.34,1
Electronics,web,RO,RON,customer966@example.com,966,2026-08-28,ORD10575,2026-04-14T09:33:52,USB-C Fast Charger 65W,1,SKU-EL-002,completed,36.01,1
Electronics,web,RO,RON,customer966@example.com,966,2026-08-28,ORD10575,2026-04-14T09:33:52,Bluetooth Speaker Mini,1,SKU-EL-003,completed,45.44,1
Electronics,web,RO,EUR,customer575@example.com,575,2026-09-01,ORD10576,2026-06-22T18:46:33,USB-C Fast Charger 65W,1,SKU-EL-002,completed,31.09,1
Electronics,web,RO,EUR,customer575@example.com,575,2026-09-01,ORD10576,2026-06-22T18:46:33,4K Action Camera,2,SKU-EL-004,completed,200,1
Home & Kitchen,web,RO,EUR,customer1895@example.com,1895,2026-08-25,ORD10577,2026-01-01T00:25:58,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,26.21,1
Electronics,mobile_app,RO,EUR,customer402@example.com,402,2026-09-01,ORD10578,2026-02-08T09:05:27,Wireless Earbuds X2,-3,SKU-EL-001,completed,79.57,1
Home & Kitchen,mobile_app,RO,EUR,customer402@example.com,402,2026-09-01,ORD10578,2026-02-08T09:05:27,Stainless Steel Kettle,1,SKU-HK-001,completed,45.46,1
Beauty,web,RO,EUR,customer315@example.com,315,2026-08-27,ORD10579,2026-03-26T09:28:07,Vitamin C Serum 30ml,2,SKU-BE-001,completed,23.28,1
Books,web,RO,EUR,customer572@example.com,572,2026-09-02,ORD10580,2026-04-28T17:28:32,Atomic Habits (RO ed.),3,SKU-BK-001,completed,21.49,1
Fashion,web,RO,EUR,customer982@example.com,982,2026-08-23,ORD10581,2026-05-07T03:36:46,Men's Slim Fit Jeans,2,SKU-FA-001,completed,52.15,1
Home & Kitchen,web,RO,EUR,customer192@example.com,192,2026-08-27,ORD10582,2026-03-06T11:35:08,Air Fryer 5L,1,SKU-HK-003,completed,125.9,1
Electronics,web,RO,RON,customer944@example.com,944,2026-08-30,ORD10583,1771861333,Wireless Earbuds X2,2,SKUEL001,refunded,83.04,1
Electronics,marketplace,BG,EUR,customer1409@example.com,1409,2026-09-02,ORD10584,2026-06-06T09:18:41,Wireless Earbuds X2,2,SKU-EL-001,completed,87.8,1
Electronics,web,RO,EUR,customer303@example.com,303,2026-09-03,ORD10585,2026-04-22T22:08:55,Bluetooth Speaker Mini,1,SKU-EL-003,completed,46.66,1
Home & Kitchen,web,RO,EUR,customer303@example.com,303,2026-09-03,ORD10585,2026-04-22T22:08:55,Stainless Steel Kettle,2,SKU-HK-001,completed,40.23,1
Electronics,web,HU,EUR,customer1154@example.com,1154,2026-09-03,ORD10586,2026-03-22T04:35:27,USB-C Fast Charger 65W,1,SKU-EL-002,completed,36.72,1
Electronics,marketplace,RO,RON,customer841@example.com,841,2026-08-28,ORD10587,2026-04-30T06:25:13,Bluetooth Speaker Mini,1,SKU-EL-003,completed,50.23,1
Home & Kitchen,marketplace,RO,RON,customer841@example.com,841,2026-08-28,ORD10587,2026-04-30T06:25:13,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,27.18,1
Books,web,RO,RON,customer775@example.com,775,2026-08-24,ORD10588,2026-02-06T10:40:15,The Pragmatic Programmer,1,SKU-BK-002,completed,43.29,1
Electronics,web,RO,RON,customer775@example.com,775,2026-08-24,ORD10588,2026-02-06T10:40:15,Bluetooth Speaker Mini,1,SKU-EL-003,completed,50.17,1
Beauty,web,BG,EUR,customer169@example.com,169,2026-08-25,ORD10589,08/01/2026 22:02,Hair Dryer Ionic 2200W,2,SKU-BE-002,completed,69.76,1
Fashion,web,RO,EUR,customer1965@example.com,1965,2026-08-24,ORD10590,2026-05-22T14:32:02,Women's Wool Coat,1,SKU-FA-002,completed,147.2,1
Sports,web,RO,EUR,customer1965@example.com,1965,2026-08-24,ORD10590,2026-05-22T14:32:02,Adjustable Dumbbell Set,1,SKU-SP-002,completed,163.75,1
Beauty,web,RO,EUR,customer77@example.com,77,2026-08-26,ORD10591,2026-05-05T02:20:04,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,65.34,1
Fashion,web,HU,EUR,customer1457@example.com,1457,2026-08-29,ORD10592,2026-04-13T04:19:22,Men's Slim Fit Jeans,1,SKU-FA-001,refunded,56.44,1
Beauty,marketplace,DE,EUR,customer1751@example.com,1751,2026-08-25,ORD10593,1768514771,Vitamin C Serum 30ml,3,SKU-BE-001,completed,22.97,1
Beauty,marketplace,DE,EUR,customer1751@example.com,1751,2026-08-25,ORD10593,1768514771,Vitamin C Serum 30ml,3,SKU-BE-001,completed,22.97,2
Sports,web,RO,RON,internal.tester428@aqurate.ai,,2026-09-03,ORD10594,2026-06-07T10:04:34,Adjustable Dumbbell Set,3,SKU-SP-002,test,161.69,1
Home & Kitchen,web,RO,RON,internal.tester428@aqurate.ai,428,2026-09-03,ORD10594,2026-06-07T10:04:34,Stainless Steel Kettle,1,SKU-HK-001,test,45.56,1
Fashion,web,HU,RON,customer1623@example.com,1623,2026-09-02,ORD10595,2026-06-22T00:31:06,Running Shoes Pro,1,SKU-FA-O03,completed,86.16,1
Beauty,web,RO,EUR,customer323@example.com,323,2026-08-27,ORD10596,28/04/2026 18:48,Vitamin C Serum 30ml,1,SKU-BE-001,completed,27.16,1
Electronics,web,RO,EUR,customer323@example.com,323,2026-08-27,ORD10596,28/04/2026 18:48,USB-C Fast Charger 65W,-1,SKU-EL-002,completed,36.43,1
Home & Kitchen,web,RO,EUR,customer323@example.com,323,2026-08-27,ORD10596,28/04/2026 18:48,Air Fryer 5L,1,SKU-HK-003,completed,125.62,1
Beauty,web,RO,EUR,customer1812@example.com,1812,2026-08-29,ORD10597,1780952253,Vitamin C Serum 30ml,1,SKU-BE-001,completed,27.25,1
Beauty,web,RO,EUR,customer1812@example.com,1812,2026-08-29,ORD10597,1780952253,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,66.64,1
Home & Kitchen,marketplace,RO,EUR,customer1536@example.com,1536,2026-08-23,ORD10598,2026-01-23T11:48:00,Stainless Steel Kettle,1,SKU-HK-001,completed,42.62,1
Home & Kitchen,marketplace,RO,EUR,customer1536@example.com,1536,2026-08-23,ORD10598,2026-01-23T11:48:00,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,27.76,1
Home & Kitchen,marketplace,RO,EUR,customer1536@example.com,1536,2026-08-23,ORD10598,2026-01-23T11:48:00,Air Fryer 5L,1,SKU-HK-003,completed,127.64,1
Fashion,marketplace,HU,EUR,customer1174@example.com,1174,2026-09-03,ORD10599,2026-05-02T13:11:47,Running Shoes Pro,1,SKU-FA-003,completed,91.78,1
Sports,marketplace,HU,EUR,customer1174@example.com,1174,2026-09-03,ORD10599,2026-05-02T13:11:47,Adjustable Dumbbell Set,1,SKU-SP-002,completed,170.94,1
Fashion,web,RO,EUR,customer1268@example.com,1268,2026-08-28,ORD10600,2026-06-16T09:08:19,Men's Slim Fit Jeans,2,SKU-FA-001,completed,58.04,1
Home & Kitchen,web,RO,EUR,customer1268@example.com,1268,2026-08-28,ORD10600,2026-06-16T09:08:19,Stainless Steel Kettle,1,SKU-HK-001,completed,43.18,1
Home & Kitchen,marketplace,RO,EUR,customer1484@example.com,,2026-08-24,ORD10601,2026-04-28T19:34:18,Stainless Steel Kettle,-1,SKU-HK-001,completed,42.51,1
Fashion,web,RO,EUR,customer292@example.com,292,2026-08-28,ORD10602,20/04/2026 22:59,Running Shoes Pro,1,SKU-FA-003,completed,97.52,1
Home & Kitchen,web,RO,EUR,customer292@example.com,292,2026-08-28,ORD10602,20/04/2026 22:59,Stainless Steel Kettle,2,SKU-HK-001,completed,42.37,1
Home & Kitchen,web,RO,EUR,customer292@example.com,292,2026-08-28,ORD10602,20/04/2026 22:59,Air Fryer 5L,3,SKU-HK-003,completed,112.26,1
Fashion,web,RO,RON,customer557@example.com,557,2026-08-31,ORD10603,1767906118,Running Shoes Pro,2,SKU-FA-O03,completed,86.93,1
Sports,web,RO,RON,customer557@example.com,557,2026-08-31,ORD10603,1767906118,Adjustable Dumbbell Set,1,SKU-SP-002,completed,188.48,1
Home & Kitchen,mobile_app,RO,EUR,customer1243@example.com,1243,2026-08-31,ORD10604,2026-05-24T06:04:21,Air Fryer 5L,2,SKU-HK-003,completed,129.7,1
Sports,mobile_app,RO,EUR,customer1227@example.com,1227,2026-08-28,ORD10605,2026-02-01T12:25:48,Adjustable Dumbbell Set,1,SKU-SP-002,completed,178.37,1
Sports,marketplace,RO,EUR,customer1891@example.com,1891,2026-08-29,ORD10606,2026-02-01T06:10:58,Yoga Mat Premium,3,SKU-SP-001,completed,33.12,1
Books,mobile_app,RO,EUR,customer733@example.com,733,2026-09-01,ORD10607,2026-02-03T06:04:32,Atomic Habits (RO ed.),1,SKU-BK-001,completed,21.97,1
Electronics,mobile_app,RO,EUR,customer733@example.com,733,2026-09-01,ORD10607,2026-02-03T06:04:32,Wireless Earbuds X2,2,SKU-EL-001,completed,87.66,1
Sports,web,DE,RON,customer1117@example.com,1117,2026-08-27,ORD10608,2026-02-21T09:07:09,Yoga Mat Premium,1,SKU-SP-001,completed,29.08,1
Home & Kitchen,mobile_app,BG,EUR,customer816@example.com,816,2026-08-31,ORD10609,1769042280,Non-stick Frying Pan 28cm,3,SKU-HK-002,completed,26.08,1
Books,marketplace,RO,EUR,customer397@example.com,397,2026-08-25,ORD10610,2026-03-23T12:43:31,Atomic Habits (RO ed.),1,SKU-BK-001,completed,19.69,1
Sports,mobile_app,BG,EUR,customer653@example.com,653,2026-08-23,ORD10611,2026-03-07T17:23:25,Adjustable Dumbbell Set,1,SKU-SP-002,refunded,189.95,1
Electronics,web,RO,EUR,customer1062@example.com,1062,2026-08-23,ORD10612,1769684203,USB-C Fast Charger 65W,2,SKU-EL-002,completed,34.77,1
Home & Kitchen,web,RO,EUR,customer1062@example.com,1062,2026-08-23,ORD10612,1769684203,Stainless Steel Kettle,1,SKU-HK-001,completed,39.24,1
Electronics,marketplace,RO,EUR,customer357@example.com,357,2026-08-31,ORD10613,2026-04-21T19:16:25,USB-C Fast Charger 65W,1,SKU-EL-002,completed,34.74,1
Beauty,web,HU,EUR,customer260@example.com,260,2026-08-24,ORD10614,1767859579,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,66.91,1
Sports,web,HU,EUR,customer260@example.com,260,2026-08-24,ORD10614,1767859579,Adjustable Dumbbell Set,1,SKU-SP-002,completed,181.7,1
Home & Kitchen,marketplace,RO,EUR,customer904@example.com,904,2026-09-01,ORD10615,2026-06-29T08:31:04,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,29.16,1
Home & Kitchen,marketplace,HU,EUR,customer1090@example.com,1090,2026-08-28,ORD10616,2026-04-16T05:47:41,Stainless Steel Kettle,2,SKU-HK-001,completed,38.89,1
Beauty,web,RO,EUR,customer817@example.com,817,2026-09-01,ORD10617,13/05/2026 11:55,Vitamin C Serum 30ml,1,SKU-BE-001,completed,26.38,1
Electronics,web,RO,EUR,customer817@example.com,817,2026-09-01,ORD10617,13/05/2026 11:55,Wireless Earbuds X2,2,SKU-EL-001,completed,77.76,1
Fashion,web,BG,EUR,customer723@example.com,723,2026-08-27,ORD10618,2026-04-29T17:16:18,Women's Wool Coat,1,SKU-FA-002,completed,155.62,1
Sports,web,BG,EUR,customer723@example.com,723,2026-08-27,ORD10618,2026-04-29T17:16:18,Yoga Mat Premium,1,SKU-SP-001,completed,33.16,1
Beauty,marketplace,RO,EUR,customer344@example.com,344,2026-08-29,ORD10619,2026-02-03T08:54:45,Hair Dryer Ionic 2200W,2,SKU-BE-002,completed,70.71,1
Electronics,marketplace,RO,EUR,customer344@example.com,344,2026-08-29,ORD10619,2026-02-03T08:54:45,USB-C Fast Charger 65W,-3,SKU-EL-002,completed,34.9,1
Electronics,marketplace,RO,EUR,customer344@example.com,344,2026-08-29,ORD10619,2026-02-03T08:54:45,4K Action Camera,1,SKU-EL-004,completed,174.64,1
Beauty,marketplace,RO,RON,customer97@example.com,97,2026-08-31,ORD10620,11/06/2026 18:10,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,62.5,1
Beauty,marketplace,RO,EUR,customer1815@example.com,1815,2026-08-24,ORD10621,2026-03-23T10:56:08,Vitamin C Serum 30ml,1,SKU-BE-001,completed,27.29,1
Books,marketplace,HU,RON,customer73@example.com,73,2026-08-25,ORD10622,2026-02-04T10:23:35,The Pragmatic Programmer,1,SKU-BK-002,completed,46.05,1
Fashion,marketplace,HU,RON,customer73@example.com,73,2026-08-25,ORD10622,2026-02-04T10:23:35,Women's Wool Coat,1,SKU-FA-002,completed,135.22,1
Home & Kitchen,mobile_app,HU,EUR,customer1583@example.com,1583,2026-08-23,ORD10623,22/03/2026 16:25,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,29.67,1
Electronics,marketplace,RO,RON,customer745@example.com,745,2026-08-29,ORD10624,03/03/2026 14:51,USB-C Fast Charger 65W,1,SKU-EL-002,completed,35.52,1
Electronics,marketplace,RO,RON,customer745@example.com,745,2026-08-29,ORD10624,03/03/2026 14:51,4K Action Camera,2,SKU-EL-004,completed,186.28,1
Sports,web,RO,EUR,customer1779@example.com,1779,2026-08-24,ORD10625,2026-02-10T10:57:11,Adjustable Dumbbell Set,1,SKU-SP-002,refunded,163.88,1
Books,web,RO,EUR,customer1468@example.com,1468,2026-08-30,ORD10626,1775607236,Atomic Habits (RO ed.),2,SKU-BK-001,completed,19.16,1
Home & Kitchen,web,BG,EUR,customer590@example.com,,2026-08-31,ORD10627,2026-01-14T12:19:40,Stainless Steel Kettle,1,SKU-HK-001,completed,38.33,1
Books,web,RO,EUR,customer17@example.com,17,2026-08-31,ORD10628,2026-04-11T21:28:03,Atomic Habits (RO ed.),1,SKU-BK-001,completed,18.65,1
Home & Kitchen,web,RO,EUR,customer17@example.com,17,2026-08-31,ORD10628,2026-04-11T21:28:03,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,29.91,1
Electronics,mobile_app,RO,EUR,customer1267@example.com,1267,2026-09-03,ORD10629,08/06/2026 13:56,4K Action Camera,1,SKU-EL-004,completed,190.87,1
Beauty,marketplace,RO,EUR,customer1613@example.com,1613,2026-08-26,ORD10630,1770870784,Vitamin C Serum 30ml,1,SKU-BE-001,completed,25.37,1
Electronics,marketplace,RO,EUR,customer1613@example.com,1613,2026-08-26,ORD10630,1770870784,Bluetooth Speaker Mini,1,SKU-EL-003,completed,49.83,1
