category,channel,country,currency,customer_email,customer_id,fx_reference_date,order_id,order_ts,product_name,qty,sku,status,unit_price
Home & Kitchen,web,RO,EUR,customer491@example.com,491,2026-09-03,ORD13947,2026-05-29T15:22:49,Stainless Steel Kettle,1,SKU-HK-001,completed,42.47
Electronics,web,HU,EUR,customer1269@example.com,1269,2026-08-25,ORD12921,2026-02-04T04:43:06,4K Action Camera,3,SKU-EL-004,completed,190.72
Home & Kitchen,web,HU,EUR,customer1269@example.com,1269,2026-08-25,ORD12921,2026-02-04T04:43:06,Stainless Steel Kettle,-1,SKU-HK-001,completed,42.38
Sports,web,HU,EUR,customer1825@example.com,1825,2026-08-25,ORD10941,2026-03-15T05:28:02,Adjustable Dumbbell Set,1,SKU-SP-002,completed,160.23
Sports,web,RO,EUR,customer1637@example.com,1637,2026-08-27,ORD11706,2026-06-17T18:16:58,Yoga Mat Premium,1,SKU-SP-001,completed,34.14
Fashion,web,RO,EUR,customer1637@example.com,1637,2026-08-27,ORD11706,2026-06-17T18:16:58,Women's Wool Coat,1,SKU-FA-002,completed,151.16
Sports,web,RO,EUR,customer1314@example.com,1314,2026-08-26,ORD12869,2026-06-24T14:10:38,Adjustable Dumbbell Set,1,SKU-SP-002,refunded,181.5
Sports,marketplace,BG,EUR,customer1569@example.com,1569,2026-08-24,ORD12358,2026-01-08T05:42:35,Yoga Mat Premium,1,SKU-SP-001,completed,33.56
Beauty,marketplace,BG,EUR,customer1569@example.com,1569,2026-08-24,ORD12358,2026-01-08T05:42:35,Vitamin C Serum 30ml,1,SKU-BE-001,completed,23.29
Fashion,marketplace,BG,EUR,customer1569@example.com,1569,2026-08-24,ORD12358,2026-01-08T05:42:35,Running Shoes Pro,1,SKU-FA-003,completed,88.76
Fashion,web,RO,EUR,customer1402@example.com,1402,2026-08-30,ORD15361,2026-04-29T13:16:31,Running Shoes Pro,3,SKU-FA-003,completed,86.31
Books,web,RO,EUR,customer1402@example.com,1402,2026-08-30,ORD15361,2026-04-29T13:16:31,Atomic Habits (RO ed.),1,SKU-BK-001,completed,21.42
Books,mobile_app,RO,EUR,customer942@example.com,942,2026-08-29,ORD14369,20/06/2026 00:40,Atomic Habits (RO ed.),1,SKU-BK-001,completed,21.82
Home & Kitchen,mobile_app,RO,EUR,customer942@example.com,942,2026-08-29,ORD14369,20/06/2026 00:40,Stainless Steel Kettle,1,SKU-HK-001,completed,38.79
Electronics,mobile_app,RO,EUR,customer942@example.com,942,2026-08-29,ORD14369,20/06/2026 00:40,Wireless Earbuds X2,1,SKU-EL-001,completed,74.92
Electronics,mobile_app,HU,EUR,customer1166@example.com,1166,2026-09-02,ORD14794,2026-02-11T11:15:10,Bluetooth Speaker Mini,1,SKU-EL-003,completed,53.17
Books,mobile_app,HU,RON,customer1840@example.com,1840,2026-08-25,ORD10419 ,12/05/2026 00:33,The Pragmatic Programmer,1,SKU-BK-002,completed,48.14
Electronics,web,HU,EUR,customer109@example.com,109,2026-08-28,ORD12244,2026-01-20T21:36:45,USB-C Fast Charger 65W,3,SKU-EL-002,completed,36.67
Books,web,HU,EUR,customer109@example.com,109,2026-08-28,ORD12244,2026-01-20T21:36:45,The Pragmatic Programmer,3,SKU-BK-002,completed,42.89
Sports,web,RO,EUR,customer1211@example.com,1211,2026-08-25,ORD14217,2026-05-01T21:09:39,Yoga Mat Premium,1,SKU-SP-001,completed,29.26
Home & Kitchen,web,RO,EUR,customer1211@example.com,1211,2026-08-25,ORD14217,2026-05-01T21:09:39,Stainless Steel Kettle,1,SKU-HK-001,completed,41.65
Books,web,RO,EUR,customer161@example.com,161,2026-09-02,ORD15515,2026-01-31T22:44:58,Atomic Habits (RO ed.),1,SKU-BK-001,completed,20.11
Home & Kitchen,web,DE,EUR,customer70@example.com,70,2026-09-02,ORD11832,2026-06-07T13:59:07,Stainless Steel Kettle,1,SKU-HK-001,completed,37.86
Electronics,web,DE,EUR,customer70@example.com,70,2026-09-02,ORD11832,2026-06-07T13:59:07,Bluetooth Speaker Mini,1,SKU-EL-003,completed,45.02
Fashion,web,DE,EUR,customer70@example.com,70,2026-09-02,ORD11832,2026-06-07T13:59:07,Running Shoes Pro,1,SKU-FA-003,completed,89.72
Home & Kitchen,mobile_app,DE,EUR,internal.tester883@aqurate.ai,883,2026-08-31,ORD12407,1772259158,Non-stick Frying Pan 28cm,3,SKU-HK-002,test,30.96
Electronics,mobile_app,DE,EUR,internal.tester883@aqurate.ai,883,2026-08-31,ORD12407,1772259158,Bluetooth Speaker Mini,1,SKU-EL-003,test,49.53
Beauty,mobile_app,DE,EUR,internal.tester883@aqurate.ai,883,2026-08-31,ORD12407,1772259158,Vitamin C Serum 30ml,3,SKU-BE-001,test,25.11
Home & Kitchen,web,BG,EUR,customer1128@example.com,1128,2026-08-26,ORD15959,2026-01-26T08:39:08,Stainless Steel Kettle,1,SKU-HK-001,completed,39.61
Electronics,web,BG,EUR,customer1128@example.com,1128,2026-08-26,ORD15959,2026-01-26T08:39:08,Bluetooth Speaker Mini,2,SKU-EL-003,completed,45.46
Home & Kitchen,web,BG,EUR,customer1128@example.com,1128,2026-08-26,ORD15959,2026-01-26T08:39:08,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,26.41
Home & Kitchen,web,BG,EUR,customer1128@example.com,1128,2026-08-26,ORD15959,2026-01-26T08:39:08,Stainless Steel Kettle,1,SKU-HK-001,completed,39.61
Electronics,web,DE,EUR,customer1285@example.com,1285,2026-08-30,ORD15067,2026-05-04T17:42:21,USB-C Fast Charger 65W,3,SKU-EL-002,completed,32.36
Electronics,mobile_app,DE,EUR,customer1699@example.com,1699,2026-08-25,ORD12764,2026-04-15T03:37:47,4K Action Camera,1,SKU-EL-004,completed,172.45
Home & Kitchen,mobile_app,DE,EUR,customer1699@example.com,1699,2026-08-25,ORD12764,2026-04-15T03:37:47,Air Fryer 5L,2,SKU HK 003,completed,121.31
Books,mobile_app,DE,EUR,customer1699@example.com,1699,2026-08-25,ORD12764,2026-04-15T03:37:47,Atomic Habits (RO ed.),1,SKU-BK-001,completed,19.19
Home & Kitchen,web,RO,EUR,customer1319@example.com,1319,2026-08-27,ORD12044,29/05/2026 02:07,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,28.31
Books,marketplace,RO,EUR,customer218@example.com,218,2026-08-23,ORD12520,2026-03-14T14:19:15,Atomic Habits (RO ed.),1,SKU-BK-001,completed,18.25
Electronics,marketplace,RO,EUR,customer218@example.com,218,2026-08-23,ORD12520,2026-03-14T14:19:15,4K Action Camera,3,SKU-EL-004,completed,173.27
Electronics,web,RO,EUR,customer794@example.com,794,2026-08-30,ORD12976,1777304463,USB-C Fast Charger 65W,1,SKU-EL-002,completed,37.46
Home & Kitchen,web,DE,EUR,customer1038@example.com,1038,2026-09-02,ORD10448,2026-05-21T16:30:00,Non-stick Frying Pan 28cm,2,SKU-HK-002,completed,29.36
Books,web,DE,EUR,customer1038@example.com,1038,2026-09-02,ORD10448,2026-05-21T16:30:00,The Pragmatic Programmer,1,SKU-BK-002,completed,48.06
Beauty,web,DE,EUR,customer1038@example.com,1038,2026-09-02,ORD10448,2026-05-21T16:30:00,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,61.23
Beauty,web,DE,EUR,customer1038@example.com,1038,2026-09-02,ORD10448,2026-05-21T16:30:00,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,61.23
Beauty,web,DE,EUR,customer206@example.com,206,2026-08-23,ORD11789,1777120734,Hair Dryer Ionic 2200W,-1,SKU-BE-002,completed,58.99
Electronics,web,DE,EUR,customer206@example.com,206,2026-08-23,ORD11789,1777120734,USB-C Fast Charger 65W,1,SKU-EL-002,completed,37.39
Fashion,web,RO,EUR,customer1010@example.com,1010,2026-09-03,ORD10992,1775004206,Men's Slim Fit Jeans,2,SKU-FA-001,completed,51.62
Electronics,web,RO,EUR,customer1010@example.com,1010,2026-09-03,ORD10992,1775004206,USB-C Fast Charger 65W,1,SKU-EL-002,completed,32.64
Fashion,marketplace,DE,EUR,customer452@example.com,452,2026-09-02,ORD10108,23/03/2026 23:46,Women's Wool Coat,1,SKU-FA-002,completed,152.04
Electronics,web,RO,EUR,customer425@example.com,425,2026-08-25,ORD11529,1774193615,Bluetooth Speaker Mini,1,SKU-EL-003,completed,47.76
Fashion,marketplace,BG,EUR,customer1171@example.com,1171,2026-08-26,ORD11125,1775836123,Men's Slim Fit Jeans,1,SKU-FA-001,completed,57.84
Home & Kitchen,web,BG,EUR,customer1026@example.com,1026,2026-08-29,ORD15386,2026-01-16T01:08:50,Non-stick Frying Pan 28cm,3,SKU-HK-002,completed,26.71
Beauty,web,RO,EUR,customer971@example.com,971,2026-08-25,ORD14647,2026-03-01T08:31:43,Hair Dryer Ionic 2200W,3,SKU-BE-002,completed,70.29
Fashion,web,RO,EUR,customer971@example.com,971,2026-08-25,ORD14647,2026-03-01T08:31:43,Running Shoes Pro,1,SKU-FA-003,completed,88.8
Electronics,web,HU,EUR,customer1340@example.com,1340,2026-09-02,ORD14293,2026-05-27T21:49:23,4K Action Camera,3,SKU-EL-004,completed,182.26
Beauty,web,HU,EUR,customer1340@example.com,1340,2026-09-02,ORD14293,2026-05-27T21:49:23,Vitamin C Serum 30ml,1,SKU-BE-001,completed,23.77
Beauty,web,HU,EUR,customer1663@example.com,1663,2026-09-02,ORD15972,2026-02-18T15:15:24,Vitamin C Serum 30ml,1,SKU-BE-001,completed,26.35
Electronics,web,RO,EUR,customer1199@example.com,1199,2026-08-31,ORD13184,03/01/2026 23:57,USB-C Fast Charger 65W,1,SKU-EL-002,completed,37.42
Beauty,web,RO,EUR,customer593@example.com,593,2026-08-25,ORD11475,23/03/2026 18:44,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,71.14
Electronics,web,HU,RON,customer726@example.com,726,2026-09-03,ORD13174,2026-02-12T01:42:16,USB-C Fast Charger 65W,1,SKU-EL-002,completed,36.69
Fashion,web,HU,RON,customer726@example.com,726,2026-09-03,ORD13174,2026-02-12T01:42:16,Men's Slim Fit Jeans,1,SKU-FA-001,completed,53.3
Electronics,web,HU,RON,customer726@example.com,726,2026-09-03,ORD13174,2026-02-12T01:42:16,Wireless Earbuds X2,3,SKU-EL-001,completed,85.65
Electronics,web,HU,RON,customer726@example.com,726,2026-09-03,ORD13174,2026-02-12T01:42:16,USB-C Fast Charger 65W,1,SKU-EL-002,completed,36.69
Books,marketplace,RO,EUR,customer1300@example.com,1300,2026-08-23,ORD10797,29/01/2026 00:00,The Pragmatic Programmer,1,SKU-BK-002,refunded,41.85
Electronics,marketplace,RO,EUR,customer1300@example.com,1300,2026-08-23,ORD10797,29/01/2026 00:00,Bluetooth Speaker Mini,2,SKU-EL-003,refunded,45.92
Beauty,marketplace,RO,EUR,customer1300@example.com,1300,2026-08-23,ORD10797,29/01/2026 00:00,Hair Dryer Ionic 2200W,1,SKU-BE-002,refunded,66.58
Sports,web,DE,EUR,customer1409@example.com,1409,2026-08-31,ORD14028,2026-02-01T15:10:23,Adjustable Dumbbell Set,1,SKU-SP-002,completed,180.68
Sports,web,DE,EUR,customer766@example.com,766,2026-09-03,ORD10655,2026-01-03T05:45:08,Adjustable Dumbbell Set,1,SKU-SP-002,refunded,174.06
Fashion,web,BG,EUR,customer427@example.com,427,2026-08-30,ORD15135,2026-02-23T06:39:16,Women's Wool Coat,1,SKU-FA-002,completed,147.92
Electronics,web,BG,EUR,customer427@example.com,427,2026-08-30,ORD15135,2026-02-23T06:39:16,USB-C Fast Charger 65W,1,SKU-EL-002,completed,34.81
Home & Kitchen,web,DE,RON,customer1055@example.com,1055,2026-08-30,ORD12865,2026-06-04T10:35:53,Stainless Steel Kettle,1,SKU-HK-001,completed,40.81
Fashion,marketplace,DE,EUR,customer1917@example.com,1917,2026-08-23,ORD11478,2026-02-11T13:19:47,Men's Slim Fit Jeans,2,SKU-FA-001,completed,51.21
Sports,web,DE,EUR,customer1058@example.com,1058,2026-08-28,ORD13327,1777640873,Adjustable Dumbbell Set,2,SKU-SP-002,completed,187.39
Fashion,web,DE,EUR,customer1058@example.com,1058,2026-08-28,ORD13327,1777640873,Men's Slim Fit Jeans,2,SKU-FA-001,completed,55.85
Electronics,web,HU,EUR,customer258@example.com,258,2026-08-24,ORD12556,06/06/2026 19:00,4K Action Camera,1,SKU-EL-004,completed,183.1
Electronics,web,HU,EUR,customer258@example.com,258,2026-08-24,ORD12556,06/06/2026 19:00,USB-C Fast Charger 65W,1,SKU-EL-002,completed,36.75
Beauty,mobile_app,BG,EUR,customer92@example.com,92,2026-08-29,ORD11590,26/03/2026 15:08,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,60.9
Electronics,mobile_app,BG,EUR,customer92@example.com,92,2026-08-29,ORD11590,26/03/2026 15:08,Wireless Earbuds X2,1,SKU-EL-001,completed,84.32
Sports,web,RO,RON,customer995@example.com,995,2026-09-01,ORD14124,2026-04-12T04:55:35,Yoga Mat Premium,2,SKU-SP-001,completed,29.88
Books,web,RO,RON,customer995@example.com,995,2026-09-01,ORD14124,2026-04-12T04:55:35,Atomic Habits (RO ed.),3,SKU-BK-001,completed,18.64
Electronics,web,RO,RON,customer995@example.com,995,2026-09-01,ORD14124,2026-04-12T04:55:35,Wireless Earbuds X2,1,SKUEL001,completed,79.07
Electronics,mobile_app,RO,RON,customer1958@example.com,1958,2026-09-03,ORD11945,24/01/2026 02:06,USB-C Fast Charger 65W,1,SKU-EL-002,completed,34.46
Home & Kitchen,mobile_app,RO,RON,customer1958@example.com,1958,2026-09-03,ORD11945,24/01/2026 02:06,Stainless Steel Kettle,1,SKU-HK-001,completed,39.29
Electronics,web,DE,EUR,customer1844@example.com,1844,2026-08-27,ORD13530,2026-02-25T19:04:18,USB-C Fast Charger 65W,1,SKU-EL-002,completed,36.39
Books,web,DE,EUR,customer1844@example.com,1844,2026-08-27,ORD13530,2026-02-25T19:04:18,The Pragmatic Programmer,1,SKU-BK-002,completed,44.4
Fashion,web,HU,EUR,customer1242@example.com,1242,2026-08-25,ORD11036,22/01/2026 09:33,Women's Wool Coat,2,SKU-FA-002,refunded,145.62
Electronics,web,HU,EUR,customer1242@example.com,1242,2026-08-25,ORD11036,22/01/2026 09:33,4K Action Camera,1,SKU-EL-004,refunded,171.54
Electronics,web,RO,RON,customer1051@example.com,1051,2026-08-24,ORD13748,1771987281,4K Action Camera,1,SKU-EL-004,completed,203.25
Beauty,mobile_app,RO,EUR,customer1019@example.com,1019,2026-08-29,ORD10060,1771578050,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,61.4
Home & Kitchen,mobile_app,RO,EUR,customer1019@example.com,1019,2026-08-29,ORD10060,1771578050,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,28.33
Home & Kitchen,mobile_app,RO,EUR,customer1019@example.com,1019,2026-08-29,ORD10060,1771578050,Air Fryer 5L,2,SKU-HK-003,completed,123.43
Sports,mobile_app,RO,EUR,customer1409@example.com,1409,2026-08-27,ORD13553,2026-05-13T08:35:30,Yoga Mat Premium,1,SKU-SP-001,completed,30.8
Sports,mobile_app,RO,EUR,customer1409@example.com,1409,2026-08-27,ORD13553,2026-05-13T08:35:30,Adjustable Dumbbell Set,-1,SKU-SP-002,completed,189.48
Electronics,mobile_app,RO,EUR,customer1409@example.com,1409,2026-08-27,ORD13553,2026-05-13T08:35:30,USB-C Fast Charger 65W,1,SKU-EL-002,completed,36.19
Books,mobile_app,RO,RON,customer840@example.com,840,2026-08-27,ORD14720,2026-06-03T20:42:36,Atomic Habits (RO ed.),1,SKU-BK-001,completed,20.72
Home & Kitchen,mobile_app,RO,RON,customer840@example.com,840,2026-08-27,ORD14720,2026-06-03T20:42:36,Stainless Steel Kettle,1,SKU-HK-001,completed,44.82
Fashion,marketplace,RO,EUR,customer1138@example.com,1138,2026-09-03,ORD10810,2026-05-15T19:41:09,Running Shoes Pro,3,SKU-FA-003,completed,84.31
Electronics,marketplace,RO,EUR,customer1138@example.com,1138,2026-09-03,ORD10810,2026-05-15T19:41:09,Bluetooth Speaker Mini,1,SKU-EL-003,completed,53.35
Electronics,web,BG,EUR,customer1795@example.com,,2026-08-24,ORD15385,2026-03-10T08:19:39,4K Action Camera,2,SKU-EL-004,completed,191.62
Fashion,web,BG,EUR,customer1795@example.com,1795,2026-08-24,ORD15385,2026-03-10T08:19:39,Women's Wool Coat,1,SKU-FA-002,completed,144.46
Beauty,web,BG,EUR,customer1795@example.com,1795,2026-08-24,ORD15385,2026-03-10T08:19:39,Vitamin C Serum 30ml,2,SKU-BE-001,completed,25.88
Sports,mobile_app,RO,RON,customer604@example.com,604,2026-08-29,ORD12103,2026-01-07T21:24:20,Yoga Mat Premium,1,SKU-SP-001,completed,32.42
Fashion,web,RO,EUR,customer696@example.com,696,2026-08-27,ORD11242,2026-05-18T00:53:18,Men's Slim Fit Jeans,2,SKU-FA-001,completed,56.86
Beauty,web,RO,EUR,customer1376@example.com,1376,2026-09-01,ORD11434,2026-06-06T13:17:31,Hair Dryer Ionic 2200W,3,SKU-BE-002,completed,69.75
Beauty,web,RO,EUR,customer1812@example.com,1812,2026-08-29,ORD10597,1780952253,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,66.64
Beauty,web,RO,EUR,customer1812@example.com,1812,2026-08-29,ORD10597,1780952253,Vitamin C Serum 30ml,1,SKU-BE-001,completed,27.25
Fashion,mobile_app,RO,RON,customer1720@example.com,1720,2026-08-25,ORD10572,2026-03-17T20:18:15,Men's Slim Fit Jeans,1,SKU-FA-001,completed,53.73
Sports,web,DE,EUR,customer665@example.com,665,2026-08-29,ORD12242,2026-02-27T11:35:37,Adjustable Dumbbell Set,1,SKU-SP-002,completed,176.09
Electronics,web,RO,RON,customer966@example.com,966,2026-08-28,ORD10575,2026-04-14T09:33:52,USB-C Fast Charger 65W,1,SKU-EL-002,completed,36.01
Electronics,web,RO,RON,customer966@example.com,966,2026-08-28,ORD10575,2026-04-14T09:33:52,Bluetooth Speaker Mini,1,SKU-EL-003,completed,45.44
Fashion,marketplace,HU,EUR,customer1506@example.com,1506,2026-09-01,ORD10906,1778013111,Running Shoes Pro,2,SKU-FA-003,completed,88.18
Electronics,web,RO,RON,customer304@example.com,304,2026-08-24,ORD10807,1773253311,Wireless Earbuds X2,1,SKU-EL-001,completed,78.02
Electronics,web,RO,RON,customer304@example.com,304,2026-08-24,ORD10807,1773253311,Wireless Earbuds X2,1,SKU-EL-001,completed,78.02
Books,web,RO,RON,customer304@example.com,,2026-08-24,ORD10807,1773253311,The Pragmatic Programmer,2,SKU-BK-002,completed,44.6
Electronics,web,RO,EUR,customer495@example.com,495,2026-08-31,ORD15977,2026-02-18T10:17:21,Bluetooth Speaker Mini,1,SKU-EL-003,completed,52.34
Fashion,web,RO,EUR,customer495@example.com,495,2026-08-31,ORD15977,2026-02-18T10:17:21,Women's Wool Coat,1,SKU-FA-002,completed,151.08
Fashion,web,RO,EUR,customer495@example.com,495,2026-08-31,ORD15977,2026-02-18T10:17:21,Men's Slim Fit Jeans,1,SKU-FA-001,completed,57.58
Sports,web,RO,RON,customer218@example.com,218,2026-08-27,ORD15477,2026-05-07T00:24:20,Yoga Mat Premium,1,SKU-SP-001,completed,35.13
Electronics,marketplace,RO,EUR,customer788@example.com,788,2026-08-29,ORD13233,2026-05-07T22:56:51,Bluetooth Speaker Mini,2,SKU-EL-003,completed,46.63
Electronics,marketplace,RO,EUR,customer788@example.com,788,2026-08-29,ORD13233,2026-05-07T22:56:51,USB-C Fast Charger 65W,1,SKU-EL-002,completed,31.38
Fashion,web,DE,EUR,customer646@example.com,646,2026-08-23,ORD13853,03/01/2026 10:39,Running Shoes Pro,1,SKU-FA-O03,completed,92.54
Fashion,web,HU,EUR,customer1878@example.com,1878,2026-08-26,ORD14132,2026-05-21T21:16:28,Running Shoes Pro,-1,SKU-FA-O03,completed,87.14
Electronics,mobile_app,RO,RON,customer1146@example.com,1146,2026-08-30,ORD15173,27/05/2026 21:44,Bluetooth Speaker Mini,1,SKU-EL-003,completed,51.81
Sports,web,RO,EUR,customer1294@example.com,1294,2026-08-29,ORD15270,21/04/2026 10:29,Yoga Mat Premium,3,SKU-SP-001,completed,33.37
Books,web,RO,EUR,customer1294@example.com,1294,2026-08-29,ORD15270,21/04/2026 10:29,Atomic Habits (RO ed.),3,SKU-BK-001,completed,19.98
Home & Kitchen,marketplace,RO,EUR,customer221@example.com,221,2026-08-25,ORD10075,1768005746,Stainless Steel Kettle,1,SKU-HK-001,completed,43.98
Fashion,marketplace,RO,EUR,customer221@example.com,221,2026-08-25,ORD10075,1768005746,Men's Slim Fit Jeans,1,SKU-FA-001,completed,58.47
Home & Kitchen,web,RO,RON,customer1932@example.com,1932,2026-08-23,ORD14702,2026-04-02T01:34:38,Stainless Steel Kettle,1,SKU-HK-001,completed,42.67
Fashion,web,RO,RON,customer1932@example.com,1932,2026-08-23,ORD14702,2026-04-02T01:34:38,Running Shoes Pro,1,SKU-FA-003,completed,83.6
Electronics,web,RO,RON,customer1932@example.com,1932,2026-08-23,ORD14702,2026-04-02T01:34:38,Wireless Earbuds X2,1,SKU-EL-001,completed,77.23
Electronics,web,RO,EUR,customer1768@example.com,1768,2026-08-24,ORD14754,15/04/2026 18:57,USB-C Fast Charger 65W,1,SKU-EL-002,completed,32.49
Fashion,web,RO,EUR,customer1768@example.com,1768,2026-08-24,ORD14754,15/04/2026 18:57,Men's Slim Fit Jeans,1,SKU-FA-001,completed,53.53
Fashion,web,RO,EUR,customer1768@example.com,1768,2026-08-24,ORD14754,15/04/2026 18:57,Running Shoes Pro,1,SKU-FA-003,completed,90.67
Home & Kitchen,web,RO,EUR,customer1029@example.com,1029,2026-08-25,ORD11843,2026-06-03T12:56:32,Non-stick Frying Pan 28cm,1,SKU-HK-002,completed,30.18
Books,marketplace,DE,EUR,customer1982@example.com,1982,2026-08-23,ORD15054,2026-03-02T06:27:50,Atomic Habits (RO ed.),1,SKU-BK-001,completed,21.46
Sports,web,RO,EUR,customer612@example.com,612,2026-08-23,ORD14557,2026-04-26T21:14:30,Yoga Mat Premium,1,SKU-SP-001,completed,32.44
Electronics,web,RO,EUR,customer612@example.com,612,2026-08-23,ORD14557,2026-04-26T21:14:30,Wireless Earbuds X2,1,SKU-EL-001,completed,83.13
,web,RO,EUR,customer612@example.com,612,2026-08-23,ORD14557,2026-04-26T21:14:30,Hair Dryer Ionic 2200W,1,SKU-BE-002,completed,69.38
Fashion,web,RO,EUR,customer1474@example.com,1474,2026-08-31,ORD14703,2026-04-22T06:46:32,Men's Slim Fit Jeans,1,SKU-FA-001,completed,57.36
Fashion,mobile_app,DE,EUR,customer1679@example.com,1679,2026-08-25,ORD15047,2026-02-27T12:47:24,Running Shoes Pro,1,SKU-FA-003,completed,87.51
Home & Kitchen,marketplace,BG,EUR,customer1004@example.com,1004,2026-08-30,ORD11602,2026-04-16T15:38:02,Air Fryer 5L,1,SKU-HK-003,refunded,114.53
Electronics,marketplace,RO,EUR,customer1839@example.com,1839,2026-08-28,ORD12372,1770653262,Wireless Earbuds X2,1,SKU-EL-001,completed,79.99
Fashion,marketplace,RO,EUR,customer1839@example.com,1839,2026-08-28,ORD12372,1770653262,Running Shoes Pro,1,SKU-FA-003,completed,88.72
Fashion,web,DE,RON,customer1840@example.com,1840,2026-08-24,ORD14552,2026-06-22T11:35:53,Running Shoes Pro,2,SKU-FA-003,completed,96.74
Electronics,web,DE,RON,customer1840@example.com,1840,2026-08-24,ORD14552,2026-06-22T11:35:53,Wireless Earbuds X2,1,SKU-EL-001,completed,78.62
,web,BG,EUR,customer166@example.com,166,2026-08-27,ORD13830,2026-03-29T13:49:54,Men's Slim Fit Jeans,1,SKU-FA-001,completed,54.54
,web,BG,EUR,customer166@example.com,166,2026-08-27,ORD13830,2026-03-29T13:49:54,Men's Slim Fit Jeans,1,SKU-FA-001,completed,54.54
